FriendlyId,District2010Cycle,District2020Cycle,Party,Votes2016,Votes2020,state
40027000067,4,4,Dem,459,645,OKLAHOMA
40095000106,2,2,Dem,54,43,OKLAHOMA
40069000007,2,2,Dem,2,2,OKLAHOMA
40005000002,2,2,Dem,69,62,OKLAHOMA
40109000056,5,5,Dem,387,513,OKLAHOMA
40119000004,3,3,Dem,504,635,OKLAHOMA
40109000110,5,5,Dem,134,209,OKLAHOMA
40109000147,5,5,Dem,170,179,OKLAHOMA
40143000123,1,1,Dem,448,560,OKLAHOMA
40143000058,1,1,Dem,170,190,OKLAHOMA
40087000009,4,4,Dem,220,364,OKLAHOMA
40143000028,1,1,Dem,283,355,OKLAHOMA
40143000164,1,1,Dem,145,206,OKLAHOMA
40143000021,1,1,Dem,10,12,OKLAHOMA
40143000103,1,1,Dem,200,345,OKLAHOMA
40143000122,1,1,Dem,162,185,OKLAHOMA
40011000020,3,3,Dem,27,21,OKLAHOMA
40143000119,1,1,Dem,262,279,OKLAHOMA
40133000012,5,5,Dem,22,22,OKLAHOMA
40109000135,5,5,Dem,263,414,OKLAHOMA
40109000133,5,5,Dem,437,724,OKLAHOMA
40109000143,5,5,Dem,417,414,OKLAHOMA
40133000025,5,5,Dem,39,32,OKLAHOMA
40145000206,1,2,Dem,8,7,OKLAHOMA
40031000034,4,4,Dem,544,622,OKLAHOMA
40109000040,5,5,Dem,607,720,OKLAHOMA
40109000112,5,5,Dem,59,96,OKLAHOMA
40109000096,4,4,Dem,549,752,OKLAHOMA
40109000220,5,3,Dem,610,720,OKLAHOMA
40001010005,2,2,Dem,45,46,OKLAHOMA
40109000131,5,5,Dem,265,342,OKLAHOMA
40143000111,1,1,Dem,360,387,OKLAHOMA
40143000070,1,1,Dem,136,170,OKLAHOMA
40143000161,1,1,Dem,438,500,OKLAHOMA
40085000208,4,4,Dem,9,4,OKLAHOMA
40027000074,4,4,Dem,397,505,OKLAHOMA
40027000063,4,4,Dem,174,233,OKLAHOMA
40109000091,4,5,Dem,123,164,OKLAHOMA
40021000007,2,2,Dem,32,52,OKLAHOMA
40143000472,1,1,Dem,149,243,OKLAHOMA
40109000157,5,5,Dem,40,46,OKLAHOMA
40109000050,5,5,Dem,38,39,OKLAHOMA
40147000011,1,2,Dem,246,299,OKLAHOMA
40143000128,1,1,Dem,406,629,OKLAHOMA
40131000012,2,2,Dem,61,59,OKLAHOMA
40027000091,4,4,Dem,36,120,OKLAHOMA
40109000011,5,5,Dem,323,478,OKLAHOMA
40143000138,1,1,Dem,61,98,OKLAHOMA
40109000168,5,3,Dem,109,163,OKLAHOMA
40021000020,2,2,Dem,339,414,OKLAHOMA
40143000100,1,1,Dem,139,194,OKLAHOMA
40143000756,1,1,Dem,25,43,OKLAHOMA
40143000469,1,1,Dem,111,135,OKLAHOMA
40131000009,2,2,Dem,93,104,OKLAHOMA
40091000311,2,2,Dem,82,69,OKLAHOMA
40077000007,2,2,Dem,30,38,OKLAHOMA
40073000306,3,3,Dem,1,2,OKLAHOMA
40027000032,4,4,Dem,1015,1077,OKLAHOMA
40109000257,5,5,Dem,89,140,OKLAHOMA
40097000122,2,2,Dem,19,16,OKLAHOMA
40027000041,4,4,Dem,218,292,OKLAHOMA
40119000005,3,3,Dem,78,172,OKLAHOMA
40005000018,2,2,Dem,0,0,OKLAHOMA
40109000088,4,4,Dem,305,452,OKLAHOMA
40121000052,2,2,Dem,2,2,OKLAHOMA
40027000017,4,4,Dem,80,143,OKLAHOMA
40109000216,5,3,Dem,30,39,OKLAHOMA
40109000175,5,5,Dem,207,260,OKLAHOMA
40031000053,4,4,Dem,0,0,OKLAHOMA
40143000156,1,1,Dem,221,393,OKLAHOMA
40121000045,2,2,Dem,2,2,OKLAHOMA
40143000114,1,1,Dem,244,291,OKLAHOMA
40143000176,1,1,Dem,0,0,OKLAHOMA
40143000162,1,1,Dem,33,57,OKLAHOMA
40145000305,1,1,Dem,21,31,OKLAHOMA
40085000207,4,4,Dem,33,19,OKLAHOMA
40055000103,3,3,Dem,2,2,OKLAHOMA
40047000307,3,3,Dem,47,39,OKLAHOMA
40109000255,4,5,Dem,0,0,OKLAHOMA
40143000457,1,1,Dem,2,58,OKLAHOMA
40153000303,3,3,Dem,0,0,OKLAHOMA
40115ZZZZZZ,2,2,Dem,0,1,OKLAHOMA
40153000301,3,3,Dem,44,38,OKLAHOMA
40145000104,1,1,Dem,0,0,OKLAHOMA
40027000092,4,4,Dem,2,3,OKLAHOMA
40145000105,1,1,Dem,0,1,OKLAHOMA
40143000175,1,1,Dem,0,0,OKLAHOMA
40109000256,5,5,Dem,0,0,OKLAHOMA
40005000017,2,2,Dem,0,0,OKLAHOMA
40143000131,1,1,Dem,125,242,OKLAHOMA
40063000010,2,2,Dem,0,0,OKLAHOMA
40153000104,3,3,Dem,0,0,OKLAHOMA
40037000414_part1_2,1,,Dem,0,0,OKLAHOMA
40037000414_part2_209,3,,Dem,277,294,OKLAHOMA
40131000010_part1_162,1,,Dem,401,475,OKLAHOMA
40131000010_part2_1,2,,Dem,0,0,OKLAHOMA
40131000030_part1_1,1,,Dem,0,3,OKLAHOMA
40131000030_part2_73,2,,Dem,364,511,OKLAHOMA
40131000128_part1_1,1,,Dem,0,0,OKLAHOMA
40131000128_part2_43,2,,Dem,150,161,OKLAHOMA
40017000201_part1_15,,3,Dem,30,39,OKLAHOMA
40017000201_part2_102,,5,Dem,125,171,OKLAHOMA
40017000202_part1_55,,3,Dem,14,23,OKLAHOMA
40017000202_part2_39,,5,Dem,46,69,OKLAHOMA
40017000211_part1_15,,3,Dem,135,171,OKLAHOMA
40017000211_part2_30,,5,Dem,34,151,OKLAHOMA
40017000221_part1_5,,3,Dem,53,98,OKLAHOMA
40017000221_part2_31,,5,Dem,257,348,OKLAHOMA
40017000226_part1_18,,3,Dem,21,46,OKLAHOMA
40017000226_part2_21,,5,Dem,21,30,OKLAHOMA
40017000503_part1_89,,3,Dem,7,13,OKLAHOMA
40017000503_part2_96,,5,Dem,32,38,OKLAHOMA
40017000506_part1_1,,3,Dem,0,0,OKLAHOMA
40017000506_part2_129,,5,Dem,518,954,OKLAHOMA
40037000403_part1_16,,1,Dem,53,62,OKLAHOMA
40037000403_part2_47,,3,Dem,101,110,OKLAHOMA
40037000414_part1_22,,1,Dem,11,18,OKLAHOMA
40037000414_part2_189,,3,Dem,266,276,OKLAHOMA
40037000415_part1_37,,1,Dem,76,91,OKLAHOMA
40037000415_part2_7,,3,Dem,2,3,OKLAHOMA
40037000422_part1_1,,1,Dem,0,0,OKLAHOMA
40037000422_part2_58,,3,Dem,79,104,OKLAHOMA
40083000101_part1_5,,3,Dem,0,0,OKLAHOMA
40083000101_part2_91,,5,Dem,73,130,OKLAHOMA
40083000102_part1_2,,3,Dem,0,0,OKLAHOMA
40083000102_part2_79,,5,Dem,191,238,OKLAHOMA
40083000303_part1_225,,3,Dem,200,192,OKLAHOMA
40083000303_part2_1,,5,Dem,0,0,OKLAHOMA
40083000305_part1_51,,3,Dem,28,38,OKLAHOMA
40083000305_part2_125,,5,Dem,147,168,OKLAHOMA
40109000078_part1_1,,4,Dem,0,0,OKLAHOMA
40109000078_part2_72,,5,Dem,656,794,OKLAHOMA
40109000089_part1_32,,4,Dem,542,619,OKLAHOMA
40109000089_part2_8,,5,Dem,61,90,OKLAHOMA
40109000094_part1_37,,4,Dem,339,436,OKLAHOMA
40109000094_part2_6,,5,Dem,63,72,OKLAHOMA
40109000163_part1_12,,3,Dem,146,190,OKLAHOMA
40109000163_part2_41,,5,Dem,468,549,OKLAHOMA
40109000164_part1_84,,3,Dem,301,395,OKLAHOMA
40109000164_part2_15,,5,Dem,2,4,OKLAHOMA
40109000169_part1_12,,3,Dem,109,158,OKLAHOMA
40109000169_part2_18,,5,Dem,399,547,OKLAHOMA
40109000171_part1_64,,3,Dem,563,696,OKLAHOMA
40109000171_part2_5,,5,Dem,34,48,OKLAHOMA
40109000189_part1_132,,3,Dem,32,65,OKLAHOMA
40109000189_part2_23,,5,Dem,60,112,OKLAHOMA
40109000192_part1_65,,3,Dem,647,779,OKLAHOMA
40109000192_part2_23,,5,Dem,253,314,OKLAHOMA
40109000193_part1_48,,3,Dem,373,387,OKLAHOMA
40109000193_part2_20,,5,Dem,300,333,OKLAHOMA
40109000203_part1_63,,3,Dem,397,509,OKLAHOMA
40109000203_part2_36,,5,Dem,201,248,OKLAHOMA
40109000236_part1_1,,3,Dem,0,0,OKLAHOMA
40109000236_part2_8,,5,Dem,0,0,OKLAHOMA
40109000238_part1_15,,3,Dem,0,0,OKLAHOMA
40109000238_part2_4,,5,Dem,0,0,OKLAHOMA
40109000244_part1_3,,4,Dem,0,0,OKLAHOMA
40109000244_part2_67,,5,Dem,839,964,OKLAHOMA
40109000252_part1_82,,4,Dem,279,298,OKLAHOMA
40109000252_part2_17,,5,Dem,118,127,OKLAHOMA
40131000010_part1_154,,1,Dem,401,474,OKLAHOMA
40131000010_part2_9,,2,Dem,0,1,OKLAHOMA
40131000030_part1_30,,1,Dem,33,78,OKLAHOMA
40131000030_part2_44,,2,Dem,331,436,OKLAHOMA
40131000031_part1_71,,1,Dem,358,526,OKLAHOMA
40131000031_part2_1,,2,Dem,4,6,OKLAHOMA
40131000128_part1_4,,1,Dem,1,3,OKLAHOMA
40131000128_part2_40,,2,Dem,149,158,OKLAHOMA
40145000109_part1_72,,1,Dem,176,272,OKLAHOMA
40145000109_part2_10,,2,Dem,0,0,OKLAHOMA
40145000202_part1_97,,1,Dem,218,266,OKLAHOMA
40145000202_part2_3,,2,Dem,0,0,OKLAHOMA
40145000313_part1_83,,1,Dem,111,114,OKLAHOMA
40145000313_part2_8,,2,Dem,0,0,OKLAHOMA
40079000102,2,2,Rep,385,412,OKLAHOMA
40113000113,3,3,Rep,37,40,OKLAHOMA
40113000102,3,3,Rep,126,167,OKLAHOMA
40113000101,3,3,Rep,153,174,OKLAHOMA
40079000301,2,2,Rep,241,234,OKLAHOMA
40079000107,2,2,Rep,726,865,OKLAHOMA
40079000109,2,2,Rep,623,700,OKLAHOMA
40079000211,2,2,Rep,515,553,OKLAHOMA
40113000107,3,3,Rep,705,719,OKLAHOMA
40113000103,3,3,Rep,220,219,OKLAHOMA
40113000112,3,3,Rep,367,469,OKLAHOMA
40037000143,3,1,Rep,579,593,OKLAHOMA
40037000421,3,1,Rep,724,732,OKLAHOMA
40037000408,3,3,Rep,315,390,OKLAHOMA
40037000211,3,3,Rep,275,292,OKLAHOMA
40113000204,3,3,Rep,529,626,OKLAHOMA
40049000007,4,4,Rep,354,353,OKLAHOMA
40099000018,4,4,Rep,361,375,OKLAHOMA
40099000007,4,4,Rep,258,265,OKLAHOMA
40099000009,4,4,Rep,309,317,OKLAHOMA
40099000012,4,4,Rep,257,275,OKLAHOMA
40151000001,3,3,Rep,766,800,OKLAHOMA
40151000002,3,3,Rep,507,526,OKLAHOMA
40049000024,4,4,Rep,598,666,OKLAHOMA
40053000017,3,3,Rep,258,260,OKLAHOMA
40045000006,3,3,Rep,45,55,OKLAHOMA
40045000008,3,3,Rep,239,229,OKLAHOMA
40045000003,3,3,Rep,549,567,OKLAHOMA
40007000025,3,3,Rep,158,172,OKLAHOMA
40007000013,3,3,Rep,117,119,OKLAHOMA
40053000011,3,3,Rep,107,111,OKLAHOMA
40053000025,3,3,Rep,237,264,OKLAHOMA
40007000023,3,3,Rep,763,711,OKLAHOMA
40027000016,4,4,Rep,796,870,OKLAHOMA
40027000089,4,4,Rep,1313,1459,OKLAHOMA
40027000034,4,4,Rep,1285,1471,OKLAHOMA
40053000029,3,3,Rep,184,188,OKLAHOMA
40007000033,3,3,Rep,497,492,OKLAHOMA
40079000104,2,2,Rep,57,57,OKLAHOMA
40037000402,3,1,Rep,684,738,OKLAHOMA
40113000301,3,3,Rep,410,403,OKLAHOMA
40113000205,3,3,Rep,140,175,OKLAHOMA
40095000202,2,2,Rep,228,242,OKLAHOMA
40125000012,5,5,Rep,654,729,OKLAHOMA
40125000006,5,5,Rep,511,502,OKLAHOMA
40125000027,5,5,Rep,573,700,OKLAHOMA
40033000003,4,4,Rep,351,394,OKLAHOMA
40053000026,3,3,Rep,226,234,OKLAHOMA
40037000122,3,1,Rep,87,86,OKLAHOMA
40113000201,3,3,Rep,1612,1772,OKLAHOMA
40113000306,3,3,Rep,383,453,OKLAHOMA
40037000311,3,3,Rep,698,690,OKLAHOMA
40071000503,3,3,Rep,727,742,OKLAHOMA
40071000001,3,3,Rep,705,727,OKLAHOMA
40071000413,3,3,Rep,757,820,OKLAHOMA
40071000412,3,3,Rep,199,225,OKLAHOMA
40071000517,3,3,Rep,378,431,OKLAHOMA
40079000311,2,2,Rep,359,422,OKLAHOMA
40067000009,4,4,Rep,609,642,OKLAHOMA
40121000031,2,2,Rep,326,379,OKLAHOMA
40121000028,2,2,Rep,157,174,OKLAHOMA
40121000037,2,2,Rep,578,681,OKLAHOMA
40121000041,2,2,Rep,554,541,OKLAHOMA
40121000015,2,2,Rep,86,67,OKLAHOMA
40121000020,2,2,Rep,102,94,OKLAHOMA
40121000047,2,2,Rep,351,340,OKLAHOMA
40121000034,2,2,Rep,434,521,OKLAHOMA
40139000304,3,3,Rep,328,297,OKLAHOMA
40071000101,3,3,Rep,504,503,OKLAHOMA
40071000516,3,3,Rep,343,341,OKLAHOMA
40071000202,3,3,Rep,578,553,OKLAHOMA
40121000038,2,2,Rep,42,38,OKLAHOMA
40121000027,2,2,Rep,779,876,OKLAHOMA
40121000046,2,2,Rep,217,238,OKLAHOMA
40121000026,2,2,Rep,306,344,OKLAHOMA
40121000029,2,2,Rep,208,222,OKLAHOMA
40121000036,2,2,Rep,126,170,OKLAHOMA
40121000019,2,2,Rep,186,199,OKLAHOMA
40139000205,3,3,Rep,648,615,OKLAHOMA
40139000201,3,3,Rep,729,731,OKLAHOMA
40139000305,3,3,Rep,768,701,OKLAHOMA
40139000202,3,3,Rep,297,299,OKLAHOMA
40079000208,2,2,Rep,499,519,OKLAHOMA
40139000104,3,3,Rep,339,350,OKLAHOMA
40067000003,4,4,Rep,108,122,OKLAHOMA
40139000303,3,3,Rep,332,319,OKLAHOMA
40139000302,3,3,Rep,143,153,OKLAHOMA
40139000101,3,3,Rep,664,677,OKLAHOMA
40027000064,4,4,Rep,1153,1315,OKLAHOMA
40027000068,4,4,Rep,605,751,OKLAHOMA
40027000095,4,4,Rep,339,398,OKLAHOMA
40027000015,4,4,Rep,344,371,OKLAHOMA
40027000030,4,4,Rep,489,607,OKLAHOMA
40033000004,4,4,Rep,261,261,OKLAHOMA
40033000009,4,4,Rep,277,280,OKLAHOMA
40033000005,4,4,Rep,366,359,OKLAHOMA
40095000302,2,2,Rep,345,432,OKLAHOMA
40131000130,1,1,Rep,1942,2051,OKLAHOMA
40131000033,2,2,Rep,334,414,OKLAHOMA
40139000107,3,3,Rep,158,146,OKLAHOMA
40139000102,3,3,Rep,215,217,OKLAHOMA
40091000203,2,2,Rep,271,341,OKLAHOMA
40117000314,3,3,Rep,560,706,OKLAHOMA
40117000217,3,3,Rep,540,595,OKLAHOMA
40117000104,3,3,Rep,504,542,OKLAHOMA
40117000215,3,3,Rep,107,117,OKLAHOMA
40145000308,1,1,Rep,784,900,OKLAHOMA
40145000101,1,1,Rep,548,609,OKLAHOMA
40111000018,2,2,Rep,260,316,OKLAHOMA
40111000014,2,2,Rep,156,190,OKLAHOMA
40111000016,2,2,Rep,344,380,OKLAHOMA
40067000006,4,4,Rep,298,305,OKLAHOMA
40145000107,1,1,Rep,1313,1399,OKLAHOMA
40145000312,1,1,Rep,694,831,OKLAHOMA
40145000306,1,1,Rep,1210,1558,OKLAHOMA
40145000109,1,,Rep,854,1192,OKLAHOMA
40145000210,1,2,Rep,904,948,OKLAHOMA
40145000313,1,,Rep,236,304,OKLAHOMA
40037000231,3,3,Rep,302,313,OKLAHOMA
40037000405,3,3,Rep,854,958,OKLAHOMA
40027000002,4,4,Rep,225,223,OKLAHOMA
40027000048,4,4,Rep,661,744,OKLAHOMA
40027000076,4,4,Rep,495,489,OKLAHOMA
40027000038,4,4,Rep,782,857,OKLAHOMA
40027000012,4,4,Rep,830,930,OKLAHOMA
40027000025,4,4,Rep,569,603,OKLAHOMA
40095000303,2,2,Rep,604,782,OKLAHOMA
40095000102,2,2,Rep,282,297,OKLAHOMA
40121000023,2,2,Rep,110,127,OKLAHOMA
40121000039,2,2,Rep,364,364,OKLAHOMA
40121000014,2,2,Rep,580,652,OKLAHOMA
40095000101,2,2,Rep,550,591,OKLAHOMA
40131000002,2,2,Rep,551,614,OKLAHOMA
40131000005,2,2,Rep,673,723,OKLAHOMA
40069000005,2,2,Rep,368,409,OKLAHOMA
40069000004,2,2,Rep,496,538,OKLAHOMA
40117000307,3,3,Rep,875,971,OKLAHOMA
40117000202,3,3,Rep,759,839,OKLAHOMA
40111000029,2,2,Rep,1054,1229,OKLAHOMA
40111000009,2,2,Rep,255,243,OKLAHOMA
40091000205,2,2,Rep,940,1119,OKLAHOMA
40091000102,2,2,Rep,497,585,OKLAHOMA
40117000118,3,3,Rep,691,753,OKLAHOMA
40091000201,2,2,Rep,685,733,OKLAHOMA
40091000307,2,2,Rep,351,379,OKLAHOMA
40091000103,2,2,Rep,842,871,OKLAHOMA
40069000011,2,2,Rep,166,171,OKLAHOMA
40091000314,2,2,Rep,538,582,OKLAHOMA
40107000312,2,2,Rep,299,306,OKLAHOMA
40107000101,2,2,Rep,594,683,OKLAHOMA
40107000206,2,2,Rep,282,292,OKLAHOMA
40107000102,2,2,Rep,38,58,OKLAHOMA
40027000026,4,4,Rep,803,853,OKLAHOMA
40027000021,4,4,Rep,598,630,OKLAHOMA
40059000301,3,3,Rep,227,219,OKLAHOMA
40059000303,3,3,Rep,106,107,OKLAHOMA
40005000003,2,2,Rep,224,259,OKLAHOMA
40005000012,2,2,Rep,279,329,OKLAHOMA
40111000008,2,2,Rep,559,531,OKLAHOMA
40111000021,2,2,Rep,175,191,OKLAHOMA
40111000032,2,2,Rep,232,265,OKLAHOMA
40107000209,2,2,Rep,384,405,OKLAHOMA
40107000311,2,2,Rep,205,250,OKLAHOMA
40107000210,2,2,Rep,153,169,OKLAHOMA
40117000111,3,3,Rep,260,292,OKLAHOMA
40125000003,5,5,Rep,616,598,OKLAHOMA
40079000201,2,2,Rep,82,105,OKLAHOMA
40079000101,2,2,Rep,284,332,OKLAHOMA
40079000304,2,2,Rep,179,227,OKLAHOMA
40037000404,3,3,Rep,1457,1631,OKLAHOMA
40037000401,3,1,Rep,652,693,OKLAHOMA
40005000008,2,2,Rep,612,693,OKLAHOMA
40005000001,2,2,Rep,449,433,OKLAHOMA
40059000201,3,3,Rep,526,532,OKLAHOMA
40027000001,4,4,Rep,639,1194,OKLAHOMA
40027000010,4,4,Rep,613,593,OKLAHOMA
40059000402,3,3,Rep,292,297,OKLAHOMA
40111000027,2,2,Rep,403,429,OKLAHOMA
40111000013,2,2,Rep,252,276,OKLAHOMA
40107000105,2,2,Rep,129,137,OKLAHOMA
40111000004,2,2,Rep,61,59,OKLAHOMA
40111000026,2,2,Rep,566,572,OKLAHOMA
40059000302,3,3,Rep,54,56,OKLAHOMA
40027000056,4,4,Rep,619,577,OKLAHOMA
40027000013,4,4,Rep,182,109,OKLAHOMA
40027000047,4,4,Rep,859,828,OKLAHOMA
40119000403,3,3,Rep,471,537,OKLAHOMA
40119000103,3,3,Rep,653,642,OKLAHOMA
40119000101,3,3,Rep,669,699,OKLAHOMA
40119000011,3,3,Rep,207,140,OKLAHOMA
40119000104,3,3,Rep,757,845,OKLAHOMA
40119000401,3,3,Rep,1173,1317,OKLAHOMA
40071000527,3,3,Rep,724,739,OKLAHOMA
40071000205,3,3,Rep,534,533,OKLAHOMA
40145000304,1,1,Rep,807,954,OKLAHOMA
40083000101,3,,Rep,532,675,OKLAHOMA
40083000105,3,5,Rep,569,614,OKLAHOMA
40083000203,3,5,Rep,237,366,OKLAHOMA
40083000310,3,5,Rep,7,8,OKLAHOMA
40083000204,3,5,Rep,823,1036,OKLAHOMA
40083000308,3,5,Rep,477,592,OKLAHOMA
40071000103,3,3,Rep,519,593,OKLAHOMA
40071000419,3,3,Rep,343,398,OKLAHOMA
40071000409,3,3,Rep,67,75,OKLAHOMA
40071000403,3,3,Rep,358,431,OKLAHOMA
40111000011,2,2,Rep,765,824,OKLAHOMA
40091000313,2,2,Rep,80,112,OKLAHOMA
40119000007,3,3,Rep,202,207,OKLAHOMA
40119000003,3,3,Rep,241,284,OKLAHOMA
40045000001,3,3,Rep,358,412,OKLAHOMA
40007000031,3,3,Rep,246,246,OKLAHOMA
40125000031,5,5,Rep,1591,1760,OKLAHOMA
40125000030,5,5,Rep,1172,1359,OKLAHOMA
40125000024,5,5,Rep,1131,1332,OKLAHOMA
40125000002,5,5,Rep,366,428,OKLAHOMA
40005000006,2,2,Rep,208,256,OKLAHOMA
40069000009,2,2,Rep,111,109,OKLAHOMA
40069000014,2,2,Rep,83,95,OKLAHOMA
40069000003,2,2,Rep,172,181,OKLAHOMA
40069000010,2,2,Rep,83,98,OKLAHOMA
40069000013,2,2,Rep,383,449,OKLAHOMA
40083000301,3,3,Rep,177,208,OKLAHOMA
40083000104,3,5,Rep,1105,1309,OKLAHOMA
40083000102,3,,Rep,642,702,OKLAHOMA
40083000103,3,5,Rep,1694,1897,OKLAHOMA
40083000305,3,,Rep,579,592,OKLAHOMA
40005000010,2,2,Rep,144,138,OKLAHOMA
40121000035,2,2,Rep,305,326,OKLAHOMA
40121000004,2,2,Rep,682,733,OKLAHOMA
40121000006,2,2,Rep,352,361,OKLAHOMA
40121000011,2,2,Rep,668,655,OKLAHOMA
40067000001,4,4,Rep,299,298,OKLAHOMA
40113000111,3,3,Rep,214,239,OKLAHOMA
40113000303,3,3,Rep,296,374,OKLAHOMA
40113000105,3,3,Rep,613,697,OKLAHOMA
40113000108,3,3,Rep,406,457,OKLAHOMA
40083000207,3,5,Rep,1198,1417,OKLAHOMA
40083000205,3,5,Rep,1246,1361,OKLAHOMA
40083000206,3,5,Rep,935,1059,OKLAHOMA
40069000006,2,2,Rep,250,285,OKLAHOMA
40145000208,1,2,Rep,1270,1452,OKLAHOMA
40145000209,1,2,Rep,292,316,OKLAHOMA
40005000009,2,2,Rep,359,433,OKLAHOMA
40045000007,3,3,Rep,253,258,OKLAHOMA
40071000404,3,3,Rep,135,130,OKLAHOMA
40071000406,3,3,Rep,186,179,OKLAHOMA
40071000535,3,3,Rep,710,741,OKLAHOMA
40109000070,5,5,Rep,838,929,OKLAHOMA
40109000251,4,4,Rep,933,920,OKLAHOMA
40109000006,5,5,Rep,546,516,OKLAHOMA
40109000118,5,5,Rep,255,310,OKLAHOMA
40109000126,5,5,Rep,324,364,OKLAHOMA
40109000136,5,5,Rep,1500,1441,OKLAHOMA
40109000060,5,5,Rep,1360,1486,OKLAHOMA
40109000158,5,5,Rep,710,687,OKLAHOMA
40109000138,5,5,Rep,530,790,OKLAHOMA
40109000193,5,,Rep,259,288,OKLAHOMA
40109000192,5,,Rep,451,364,OKLAHOMA
40109000078,5,,Rep,174,217,OKLAHOMA
40109000075,5,5,Rep,272,412,OKLAHOMA
40109000134,5,5,Rep,1247,1260,OKLAHOMA
40109000094,4,,Rep,905,853,OKLAHOMA
40109000252,4,,Rep,1293,1194,OKLAHOMA
40109000087,4,4,Rep,292,298,OKLAHOMA
40109000036,5,5,Rep,944,1064,OKLAHOMA
40109000141,5,5,Rep,1163,1415,OKLAHOMA
40109000230,5,3,Rep,629,495,OKLAHOMA
40109000166,5,3,Rep,222,228,OKLAHOMA
40109000162,5,5,Rep,614,635,OKLAHOMA
40109000005,5,5,Rep,624,602,OKLAHOMA
40109000246,5,3,Rep,137,152,OKLAHOMA
40109000215,5,3,Rep,336,337,OKLAHOMA
40109000165,5,3,Rep,1063,1339,OKLAHOMA
40109000164,5,,Rep,580,574,OKLAHOMA
40109000031,5,4,Rep,746,677,OKLAHOMA
40109000038,5,5,Rep,654,601,OKLAHOMA
40109000064,5,5,Rep,1366,1899,OKLAHOMA
40109000210,5,3,Rep,300,326,OKLAHOMA
40109000224,5,3,Rep,384,315,OKLAHOMA
40109000195,5,5,Rep,637,594,OKLAHOMA
40109000028,5,4,Rep,461,303,OKLAHOMA
40109000219,5,3,Rep,298,286,OKLAHOMA
40109000083,4,4,Rep,732,688,OKLAHOMA
40109000053,5,5,Rep,749,684,OKLAHOMA
40109000114,5,5,Rep,101,85,OKLAHOMA
40109000154,5,5,Rep,1101,1110,OKLAHOMA
40109000243,5,5,Rep,26,45,OKLAHOMA
40109000244,5,,Rep,31,45,OKLAHOMA
40109000239,5,5,Rep,184,343,OKLAHOMA
40109000008,5,5,Rep,372,345,OKLAHOMA
40109000007,5,5,Rep,912,816,OKLAHOMA
40109000099,5,5,Rep,630,636,OKLAHOMA
40109000242,5,5,Rep,18,24,OKLAHOMA
40109000225,5,3,Rep,69,53,OKLAHOMA
40119000201,3,3,Rep,723,754,OKLAHOMA
40083000201,3,5,Rep,126,126,OKLAHOMA
40083000106,3,5,Rep,1052,1243,OKLAHOMA
40083000307,3,5,Rep,628,659,OKLAHOMA
40017000224,3,3,Rep,850,1081,OKLAHOMA
40017000504,3,5,Rep,1690,1813,OKLAHOMA
40017000408,3,3,Rep,241,272,OKLAHOMA
40017000506,3,,Rep,2165,2700,OKLAHOMA
40017000116,3,3,Rep,605,640,OKLAHOMA
40017000406,3,3,Rep,154,159,OKLAHOMA
40017000308,3,3,Rep,408,489,OKLAHOMA
40017000309,4,3,Rep,99,117,OKLAHOMA
40017000409,3,3,Rep,33,53,OKLAHOMA
40017000102,3,3,Rep,131,148,OKLAHOMA
40017000124,3,3,Rep,800,912,OKLAHOMA
40055000202,3,3,Rep,352,382,OKLAHOMA
40017000403,3,3,Rep,284,316,OKLAHOMA
40121000053,2,2,Rep,65,74,OKLAHOMA
40119000408,3,3,Rep,190,187,OKLAHOMA
40109000124,5,5,Rep,396,353,OKLAHOMA
40057000301,3,3,Rep,115,87,OKLAHOMA
40065000007,3,3,Rep,396,407,OKLAHOMA
40065000016,3,3,Rep,384,425,OKLAHOMA
40065000024,3,3,Rep,159,179,OKLAHOMA
40065000018,3,3,Rep,167,161,OKLAHOMA
40109000117,5,5,Rep,150,167,OKLAHOMA
40109000120,5,5,Rep,249,222,OKLAHOMA
40109000170,5,3,Rep,445,349,OKLAHOMA
40109000183,5,5,Rep,480,519,OKLAHOMA
40075000002,3,3,Rep,121,135,OKLAHOMA
40065000003,3,3,Rep,333,342,OKLAHOMA
40065000006,3,3,Rep,787,820,OKLAHOMA
40061000023,2,2,Rep,410,483,OKLAHOMA
40061000015,2,2,Rep,300,318,OKLAHOMA
40075000015,3,3,Rep,124,126,OKLAHOMA
40055000102,3,3,Rep,402,464,OKLAHOMA
40075000004,3,3,Rep,331,346,OKLAHOMA
40017000107,3,3,Rep,276,287,OKLAHOMA
40017000106,3,3,Rep,602,719,OKLAHOMA
40105000304,2,2,Rep,104,131,OKLAHOMA
40105000203,2,2,Rep,433,426,OKLAHOMA
40119000008,3,3,Rep,307,308,OKLAHOMA
40119000006,3,3,Rep,712,728,OKLAHOMA
40075000014,3,3,Rep,396,405,OKLAHOMA
40075000001,3,3,Rep,559,563,OKLAHOMA
40057000302,3,3,Rep,110,120,OKLAHOMA
40065000019,3,3,Rep,112,133,OKLAHOMA
40061000027,2,2,Rep,555,586,OKLAHOMA
40061000032,2,2,Rep,362,380,OKLAHOMA
40075000022,3,3,Rep,139,149,OKLAHOMA
40041000005,2,2,Rep,734,847,OKLAHOMA
40041000004,2,2,Rep,368,456,OKLAHOMA
40041000002,2,2,Rep,342,378,OKLAHOMA
