x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
10.710939452108052,7.0819299645162035,2.5457992318387443,7.208006289197662,11.707779409199173,14.712945339068186,8.015593038856817,15.327506958328062,12.036555808554459,13.305395954997678,4.810665669864784,11.935266305180416,9.71148242983332,10.656174576703854,8.380094734662334,3.8627585248337657,11.057145368021414,8.027832199889211,6.340819215581835,4.09954932333479,8.693440931441307,13.6406610482473,10.05598877532576,13.442186168301232,11.245928881914477,11.153957155358624,4.409787869540221,8.754529629502414,7.582438778921592,7.243215690593574,11.10449869871921,12.167191493109366,6.8123418661384445,4.568800601923402,11.145463422764578,15.18650741551761,11.830678525405723,8.950750223122295,6.911883664281581,13.960649552035527,A1,B1,C2,D1,E3,F3,G2,H3,I1,J1,K0,L2,M3,N3,O3,P0,Q2,R2,S0,T3
11.662853724809455,5.645700003902548,2.3417568193347877,3.129695804565017,11.814972630961183,14.536473015189838,2.4360555729291513,12.73459085619156,10.174139711283612,9.06967576133703,9.620859333497844,16.03775675639571,5.982141922166597,9.956738604253339,13.696237190898596,13.92879380421844,14.339238348212325,8.992339141221349,10.220872825506992,5.559840551565048,10.357666509349919,0.254882846215286,9.907365149542839,0.34750798864062615,8.926360776557237,9.46661338927317,9.507389380617932,7.169974518858921,2.964894742210779,7.875209103287703,15.802400950736693,8.926998172993605,14.01445703848127,9.885480921883792,17.69479626941348,9.806435503757681,5.49049963286653,3.7148557930499067,13.873834234634156,5.735948126553859,A1,B3,C2,D2,E4,F2,G1,H1,I0,J0,K2,L1,M1,N2,O1,P2,Q1,R1,S2,T1
7.098567268034294,9.526803020900038,10.963627891900373,14.304076544956251,11.032239539871133,13.975886548858155,9.041873342833549,16.923641387506038,9.247430864771239,12.415837151828557,10.258836111790888,9.923759905798228,10.158318921215526,10.59971562764466,14.195437501514458,12.328164714990388,16.032015258469404,8.387887503929324,8.997383515586511,5.353929898899873,11.217079822607865,8.747080936616863,16.8541114071655,9.169539667245576,12.518137408442517,10.567088599722782,9.339603726568832,8.319789466593564,9.237139500526817,6.983751952573015,12.14936345350891,11.155683075827028,13.811308793222148,8.715553341787018,17.207700505581112,9.6130729516481,-3.294828100744885,16.36415351688251,7.674684097378888,10.751571058185746,A3,B0,C2,D1,E2,F4,G2,H1,I0,J0,K1,L0,M3,N2,O4,P0,Q1,R1,S4,T0
10.641291719100408,6.991155410068038,12.965000207487146,9.062353054690998,5.058435876259787,4.527634492081511,8.529986061465735,15.393003582777409,12.865544999623072,6.508052036166511,3.57899849444231,12.68619690191277,6.535895964675312,10.060984112724464,6.436064653457701,4.469154883711122,14.558657853171226,8.602139360143301,9.189345503696043,4.86561742174724,10.3930620296256,8.76949540395758,10.079806303505531,12.80966619454657,9.488929632590883,9.34480701214864,9.406532278885724,7.746867545937727,8.815972317983919,10.875463224943672,9.77777703447015,7.492730968184028,3.805995714870628,7.289730543180067,17.188772500518738,8.81283525008437,5.053450694818621,5.284083898306527,7.923766266145935,11.099316656736166,A1,B4,C1,D1,E1,F3,G1,H3,I0,J0,K1,L2,M1,N2,O0,P4,Q2,R1,S2,T0
2.167667001481813,10.38115636453631,10.965366463702741,14.323388657242473,11.643964621181134,13.864168130600948,2.975358243070887,12.118645545051017,9.503323015781024,9.476017592618431,3.6735693124792506,16.334830092011142,2.0160543768833756,3.504913662131135,13.247535100197535,14.916533482080464,10.975711607360154,7.207847571678446,10.250927496010549,3.5062406058770095,9.45834382979514,1.0694467774549732,9.857924806985658,-0.5932159659826494,15.118163148079843,9.06235921296046,4.5748993532698305,8.750159167267618,11.149105736963602,15.217534321233252,10.072623185970823,7.86473626055956,13.202252855429489,10.172581192475809,17.764691156521764,8.923539019551164,10.341323069528123,8.256095530066208,6.7828637489648775,14.1727451737118,A4,B0,C2,D2,E2,F0,G3,H1,I1,J0,K2,L1,M0,N3,O2,P4,Q1,R1,S5,T3
11.201104626893464,6.75380498322385,2.386264358139968,7.233424642336641,4.316611403523102,6.105492091223157,3.5092656694844675,11.878659585641177,11.447655574993117,8.477940303852632,6.8338049474395435,10.067322245850125,1.4333325342535979,3.580905451493949,6.233649577606275,6.211277062688741,16.018246255263776,9.25942715148099,10.956558126547144,3.241716631513408,8.4533756883296,14.31613318940506,9.777853721079527,-0.4349100547334612,12.426888952824676,10.90798846951567,4.396034093492447,8.810106927311386,12.781368836861587,13.619531351539123,12.072527004059875,11.327243552263129,11.259137801043472,6.063216654915546,18.276064986248464,8.245720151156746,9.137316284636997,12.044441824508372,7.905352057593083,10.671804754873591,A1,B1,C1,D2,E4,F3,G3,H3,I0,J0,K0,L1,M3,N3,O2,P0,Q4,R1,S5,T0
2.042098301630984,8.914038670921844,6.955085788574365,12.91706442147376,6.1607807579040665,4.842235518942182,8.222208366405859,7.8957721964036605,10.043552587166317,14.473101425238555,11.05767747477596,9.70069928605222,0.5382410729859943,3.7955844145069246,14.555470088524624,18.36972722847757,15.691703358428498,8.592920900482081,9.157323226965998,4.43045649418565,8.909881125243327,14.31414148786546,16.695171854495907,9.321122029952592,12.58493882968572,3.74662444982288,4.4252965317752935,8.619479956702378,4.433994453253806,7.02026293623842,9.339381874149751,8.291157909531583,4.756819059544613,6.342463634979052,17.804510303332236,7.658767573506805,14.51415565284224,17.11359691824586,4.808900504081692,16.329907799351595,A4,B2,C1,D0,E3,F4,G3,H2,I0,J0,K0,L0,M2,N3,O1,P4,Q2,R1,S3,T3
14.714506475389538,5.598235883744412,3.058810691067274,5.098991747878715,2.9478418875789307,6.557931546129847,8.631842558203832,16.212875165487716,12.494235753244258,6.416329147887121,3.697573359385774,14.792380785664873,2.103523536103782,2.754589025545,6.680788117729008,5.0858993662416365,14.544526754439838,9.043483448238304,6.168302131256639,4.610686461011024,12.418564163978095,8.738712578184842,9.046143459083229,0.11095199395921862,13.410005235262375,2.795458620445626,8.122223695452382,11.95496947967569,10.633576096156489,5.6958829192493,3.9484730613959744,5.09372099471293,6.285491760144479,3.778149113405425,4.999510303031567,8.282427784715944,11.408991539173613,9.652511752427142,8.610963260443532,7.3766273000311395,A0,B1,C1,D1,E1,F5,G3,H3,I0,J1,K1,L1,M2,N0,O4,P1,Q2,R0,S0,T2
11.489751147316403,6.247665689348675,2.2498975212399617,3.2117013507763645,4.771120614379955,5.976643625829166,2.3647632596159385,12.091544136200792,5.809923052743977,4.508911623036094,4.116006043194527,14.557843419231896,13.140927737142874,11.88953618209889,10.906399278166669,10.234509575389014,14.661130351979992,9.109474751890167,6.623945962935396,3.6295673489878673,11.804139049016946,7.749301755285659,9.770547643420386,-0.6035637788495793,8.539912095939401,8.97966702509703,8.759180057326487,8.116370410253733,3.8285118439840375,7.387451738770524,11.240154638983482,12.035510045532941,9.309804960108291,8.26390458458163,17.676472550097213,8.88077797201558,10.742121062543388,9.205553340041513,7.821976754508667,12.304911195674887,A1,B3,C1,D2,E0,F5,G0,H0,I0,J1,K1,L1,M1,N2,O1,P0,Q0,R1,S0,T0
6.052070146900192,10.557747724263058,2.5579580209366077,2.805742940755332,3.9898608652401037,6.182793606245835,2.4869694287454394,13.102645641949035,6.772229807104262,4.651877242073799,7.322908170426625,9.13695898549505,6.0931090838804955,9.921469149015143,13.336689417668715,14.550301493830325,15.677075843152549,8.818786484889667,8.779141618022386,4.483625968858802,14.300815743193901,6.156063025757518,16.753247490444238,8.93071802872417,11.893818348525174,10.981510245476011,4.089012400338239,8.85562125756177,10.266376857592881,6.188235269399581,11.054512575141612,6.5032095885393435,7.451777159974842,3.9650636169481963,17.899321778594683,8.386219621149447,7.362847680486034,11.357495051934812,5.8508537758458425,14.917184117699563,A3,B3,C1,D2,E0,F3,G1,H1,I0,J0,K1,L0,M3,N3,O4,P4,Q2,R1,S5,T3
2.4717806953251156,9.353807592774466,1.6405679489045357,3.520570418857116,5.145397702370073,5.80014808370435,9.693586854308052,15.397293244631115,11.426674042974229,13.72673149789047,3.973505567567803,16.22787526265548,10.793822568636703,10.528264332268636,12.497850196344572,14.991355473200953,15.137867526967916,9.368813373840162,6.448942225230391,4.243700282717329,8.496437102965842,13.633179339413616,9.531345516239712,0.5016904175898892,14.480057920398183,10.13330670906005,17.150739908964287,10.789251747684583,6.844375187650201,7.402273667782303,9.223962989727022,9.412489763287583,9.657419090696141,8.446068766485244,13.37194054470693,14.295100932101784,-2.055755565844511,14.146744734953126,14.129583759193766,6.165651282002046,A4,B3,C1,D1,E3,F0,G2,H1,I0,J1,K0,L1,M0,N1,O3,P4,Q0,R2,S4,T1
11.191025493884322,6.611517765753067,1.0091995970519987,8.176708141473627,4.881704147975429,5.355613348590869,2.3572427321898486,12.61587779137223,10.873555920397733,14.258758554095744,3.775742080716769,11.870149928553376,1.4616105423276493,3.404814389481833,11.068283300764868,10.212476888798493,14.982839092033046,9.321763161002739,10.3199599916872,4.045561749211871,12.530387710326789,10.088614833973274,9.636474934108477,-0.30867343039880657,8.315362983414351,9.182955119235174,4.3767323214342255,8.840960541793532,11.439556240681494,5.594448653585513,15.903898045120663,9.155287142573966,9.454811114572593,6.095517048418176,17.857003679130337,9.219952720965859,9.813268135442195,11.035541792433541,9.259188266031837,10.603461798316324,A1,B1,C1,D2,E3,F3,G3,H0,I0,J0,K1,L1,M1,N3,O4,P2,Q4,R1,S5,T0
13.894128475052284,6.857059564777515,7.3770915767354195,12.337629220298941,5.749697431253465,5.616439689542911,10.013345060414178,15.70152115229524,12.362080441029338,13.456491966693193,3.3887172626045765,15.083416270609847,13.775089116497389,11.127668963165203,11.187429691052603,9.981758005767293,16.345863311966987,8.742240181836921,10.254941694774434,3.6626917808822013,10.840480340327163,7.822790827456826,16.745598779565604,9.122783007647673,7.754917079960587,9.508955222261505,6.057041677125819,12.963888892324809,3.6199012163022357,7.373227042277662,9.979839033628958,9.23933851717142,5.6171983636155955,11.056872568488693,12.191987479071747,14.952651409747324,17.406557744943044,18.160430824387046,14.28951457532356,5.540560708281994,A0,B2,C1,D1,E3,F5,G0,H0,I0,J0,K1,L0,M1,N0,O1,P4,Q3,R2,S3,T1
11.263947499194364,6.717986270123563,1.9779000594092717,3.470428653325876,4.936278321547422,6.6209134180035125,9.99752115261487,15.976682278847722,11.927007794811107,6.351176015864268,6.551611728283704,10.448412233660608,4.950352483553647,10.377841701718198,7.21773358458411,6.0190121487605674,15.080278251487147,8.830070375106313,10.17214513029175,4.042506604836871,11.77947980157202,8.538317316222116,10.109237180793466,-0.011930640243650231,9.442498197540722,8.444397364301807,4.245361959545589,8.788094699525988,11.313202512736579,15.64409455313305,3.0309957719342866,5.8549246239660855,6.251595650794886,11.013556751775711,17.97788563231865,8.284591441407944,10.820753253204066,10.553728725081733,7.028082115914079,14.224131522043113,A1,B3,C1,D1,E1,F3,G1,H3,I0,J0,K1,L1,M1,N3,O2,P1,Q3,R1,S0,T3
2.6754108226023012,8.429637415639469,13.23646543436139,8.081770569218877,13.205084315092156,6.271283261596151,8.993204177251537,15.939889449750668,12.687589083830893,6.678610758795354,4.303541750172149,16.738176403025072,2.4525451936050673,3.374920001829137,7.7102574717926435,3.5853772030467725,15.85571196821408,9.44217118345459,10.193576210840178,3.0835925739359307,12.356863532910388,7.279941921270392,9.840360189336886,-0.4693562363352364,11.645009139377407,11.021298608802748,7.183858193621135,10.936660347362736,9.357056098631583,10.195803558720435,10.830387550472125,12.675481609145367,13.687684412705167,9.536482930225104,4.96974270426698,8.565441047981475,10.563355838233015,9.921830925155833,6.417426461707756,15.340932215657888,A4,B4,C0,D1,E1,F0,G3,H3,I0,J0,K1,L1,M3,N0,O0,P0,Q1,R0,S0,T3
12.781412072411172,7.168037716858618,1.0007833190256497,8.866512076932567,12.145152297016587,14.108557265265997,9.938454495657206,16.458320854282967,8.486616938532315,10.550631031688932,3.261746177156801,14.718391816727443,-0.055233482679898804,4.472661251839861,9.628032087677548,2.6364132355154757,15.556234555287705,9.358843066946417,10.923384914953326,3.255086789129235,13.487268846195152,8.264945882091745,10.676962345736476,12.479139588145125,7.750916066362292,9.624826819662932,8.833433909014417,8.248498601485977,9.947096116980099,6.07977947007731,10.633531496267818,12.801500220101683,11.600744370065119,5.8630604897209855,10.35346872288206,16.036233275985314,12.117926644093078,9.438110949238878,6.058641229630243,14.201648611658662,A0,B1,C2,D1,E2,F5,G3,H3,I0,J0,K1,L2,M1,N2,O4,P0,Q0,R2,S0,T3
14.957975747056075,4.174198360265995,0.9072088178275934,8.066762700738831,4.332160209267015,6.158024930411925,9.676763930559355,15.733820294476477,11.436783360335049,14.008689282630645,11.065909026454948,15.668898529675396,14.919936976495924,10.004672024079794,13.096118037904835,14.53660763997704,11.165666705656948,7.774126549247188,11.553183084689563,1.8862384430059662,11.171860599822622,8.912262327088204,9.987055805433839,-0.3577872348535437,11.581714910985893,10.327960069033365,17.873706174481697,11.76248794182377,8.837443750442866,10.862865551228218,9.927506346307897,8.108751178435673,9.354388586459109,8.89560745909443,18.40842113495719,7.45881392709265,16.52235972031189,16.495207175755656,13.090396940574868,7.225664555825187,A0,B1,C1,D1,E3,F2,G0,H1,I1,J0,K1,L1,M3,N1,O0,P4,Q0,R1,S3,T1
10.34925841873933,7.4759101145640265,6.970104711557534,12.6396058173747,11.698049732494164,14.236554085074376,9.717504932281395,16.011910059500018,4.184726092893089,5.499594923978964,9.404969391801824,9.90677376904501,-0.9608662628632296,5.823255566201656,7.247118918565198,3.8814781454844103,15.179596170549361,9.07262601762903,9.248095218071146,5.575725988089859,10.464464657478,0.3165403593261906,10.081825044240311,-0.48522272000557654,13.155221993289553,2.1642409379628957,6.653837428115147,12.346099364665296,8.968744402102626,6.030856527693972,3.397262112622264,5.935262462027245,12.845502807284026,11.877214566736916,16.80733388099484,9.794554669382915,5.492303613987302,2.5649822760875285,7.681612622374564,11.488547189136247,A1,B2,C2,D1,E0,F4,G3,H3,I0,J0,K2,L1,M2,N0,O3,P1,Q1,R1,S2,T0
5.560586744544777,11.003817994635218,0.9876113862745759,8.326120555519527,11.661587560584318,14.190946258566129,10.518953899405325,14.470746736706298,9.83036580685236,9.292996158747009,10.808580481832255,9.423209699067183,2.8257441229579494,2.37930796785331,11.007625287962668,10.248975030155618,15.348273949067822,9.33278911725127,6.969094210611297,4.3474211495918835,12.011246015188247,6.817830780428157,9.7962914940261,-0.22847877702354874,12.1788343317716,11.058863957223773,18.14327449219002,11.016235093784276,8.843486189170825,10.99408617848238,18.50916740929808,6.400005216181649,11.740204718230224,11.122115568059154,16.994787802135825,9.25448812852905,16.89003820268734,6.150947474510908,14.470063223073112,6.008064362502302,A3,B1,C2,D1,E4,F1,G3,H0,I0,J1,K1,L1,M3,N1,O0,P2,Q1,R1,S1,T1
10.880250723300593,7.2352688095806545,12.6806630501246,8.836937946069488,5.316231737750968,5.7549089554466795,8.717694788865543,15.238414447887708,9.833280477021164,10.127490077937429,9.980762346958215,7.496791014614202,1.1550645213473274,3.4713413283345274,6.526323498196441,5.710441347735887,14.043271664020857,9.10445603116856,8.964584937488787,5.5477307610532565,9.280184158701179,1.1583747189568838,16.709812517146208,9.241897357057654,14.442213484374488,10.332736029040635,7.8101611599019005,11.92034940322447,8.912664199533872,7.711772169628627,11.589730022705398,11.761209720066992,7.858946279079129,9.483230214274462,16.452304184134096,9.937283952786176,12.012791944180925,10.244921233866469,5.621040284274743,16.24615792961425,A1,B4,C1,D1,E2,F1,G3,H3,I0,J0,K2,L0,M0,N0,O4,P0,Q3,R1,S0,T3
11.201664703424486,6.457606902455256,1.3948377928173823,7.135876551184705,4.641701128905342,6.763546906045251,9.780957250797051,15.576919083807395,14.116773606421656,6.1456142440420525,4.716273927718259,11.553559416519832,5.185006324111635,10.79732077592036,13.941594594409558,18.263455786168198,15.948443114531598,9.268677098954266,10.78841592654361,3.1402734952799687,9.337396755680762,1.1476279134397518,9.729863695727174,-0.062014265314940115,15.230172294291974,9.932493323242758,17.314574346981807,10.206543291280134,3.6247583465782642,7.310947292010964,2.1955321445869513,7.243846652557664,12.422698457097235,11.069215005573994,15.347350794908792,9.262653517766552,15.56527089106689,16.325097499465485,8.000647926397532,7.33903251313386,A1,B1,C1,D1,E1,F3,G1,H2,I0,J0,K2,L1,M0,N1,O1,P1,Q1,R1,S3,T2
0.45459215845922296,11.499387747046274,1.8627567438212298,3.4155360117315317,11.320963473018763,14.825143398438899,8.518529780480508,7.5049137080411645,6.23530838283976,4.7798019713120725,10.03193845681545,10.200169502734074,-0.9550455417801325,4.297961124347536,8.20280177513733,5.374593193192135,16.368693672000546,7.4498721637918255,10.51432098314085,3.7746197548249496,11.839890056970024,8.021240710299944,9.48322721376789,0.03480142246133311,8.154780998306359,9.33251520425461,16.713660009550832,10.966621488972216,3.52492348714628,7.858953844419102,10.657627654229998,12.854805961193277,10.147537118392345,6.404573812450596,18.81549027624685,8.787009988093926,9.49039309982707,11.184305699404936,13.809721165022346,5.923947637451105,A4,B3,C2,D0,E0,F4,G3,H3,I0,J0,K1,L1,M1,N1,O1,P0,Q4,R1,S5,T1
14.169210722463367,5.9232072029006,1.798596154744895,3.3686045098773456,11.959866026916162,13.895558919377663,10.134662417977948,14.487014707279592,6.373417345065222,5.65286374283736,5.897447901961684,9.956964353176463,2.716510624642771,1.8556308983672178,10.975168857769033,10.219317279153117,15.209930511930017,9.771585604899837,9.997823675500475,5.26846462970286,9.604161698625743,1.195803293546215,9.927863550229157,12.975484280771651,15.06936347545404,10.144022044524533,16.398346485170705,11.987492867757885,8.391400424759702,5.8561437912427685,10.769798090766606,11.822766995715803,11.891384519672734,4.538316773385346,11.53641550291973,15.260041989325327,16.21104880130894,16.028167241009953,6.084403306383403,15.711223698075928,A0,B3,C2,D1,E0,F3,G3,H0,I0,J0,K2,L2,M0,N1,O3,P0,Q4,R2,S3,T3
11.761936145129505,6.308755861210887,1.5902710737992576,7.239054810939921,5.665305698066474,6.052281905866631,10.123585467435454,15.000696143197459,9.24387611579162,10.275359957003381,9.573193785841138,9.737589047696702,0.4259877859004495,4.381750797276166,13.797755717457472,14.244028993760729,15.291857897164356,8.656842506174247,10.517573502055232,3.6942617334465386,12.873494700058476,7.966640446890572,9.742570872671868,-0.25711636816829364,14.75595249398357,9.6929054073509,5.468624879705288,13.981324468152044,4.5310290229720325,6.530492200852974,3.8759238526461086,5.639541259545,12.247043659198484,9.852286540688391,11.419867513259762,15.760730456282712,15.543726615738013,16.823187073933894,14.423972773605422,6.541809451510267,A1,B1,C1,D1,E2,F1,G3,H1,I0,J0,K1,L1,M0,N0,O1,P1,Q1,R2,S3,T1
3.328081585230415,8.960827595322558,6.954251194667098,12.313934328373131,6.1574365606903765,5.004030743719282,8.605013328701425,16.21182676784271,7.4744085990521345,5.413070452278234,3.5778260086815976,16.54770220196912,5.8444888894498135,9.507982541015261,13.028203857179795,14.486680049536254,15.714884866784942,8.71147143041099,10.999914230552612,3.9504753926931007,11.482352863094375,7.332938179104893,9.82627398170458,-0.29434130231938993,13.667591033862518,9.78213415128905,8.487446464172356,7.1176842777023985,8.751356382179411,11.02910407497998,11.612466559125174,11.502715789578351,11.192013658579697,5.1301534762740495,10.604229714448808,16.10291758360208,17.50545234982675,17.637183226557266,6.617823092612506,14.349789016793912,A4,B2,C1,D1,E0,F0,G1,H1,I0,J0,K1,L1,M0,N2,O0,P0,Q4,R2,S3,T3
