x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,A,B,C,D,E,F,G,H
11.69701881258698,11.819227187583165,12.199155230970366,8.863419087338142,10.785294840952568,15.85473806046797,9.719088567847852,6.830844751605111,15.406945247011206,9.395879234936618,6.126157769164082,8.182746353424774,8.188225244593788,11.174250677973497,10.701707310041924,6.4636642777513815,A3,B1,C1,D1,E0,F1,G2,H2
6.8849900458698405,10.079313191280704,15.416760063427265,17.017439421824587,6.1432231984918735,6.0146206955116295,7.279514626844612,11.06105714399266,15.628874928663983,9.252993053699775,13.541038758030162,9.401611169138764,10.350872016431518,-0.397661329286368,10.299850359000317,11.214351746187608,A2,B2,C0,D0,E0,F0,G0,H4
15.199851783095625,5.145229288698935,13.845286161871767,12.552032028196793,13.902495769503846,10.13826006408464,16.058530047822035,10.778884815736019,15.825622326881335,8.960426996568968,6.332203805294332,8.632888493212889,16.702199991755588,-0.727041876486175,5.542803407629541,5.144466319455382,A1,B0,C2,D2,E0,F1,G1,H0
14.210708013707853,6.084434085113914,13.33992202032878,12.496928081986143,15.022735117098751,12.984782101648225,11.35198208929184,7.507749393740325,8.121396856519713,12.709898447305982,6.943786694022771,8.362949462348892,6.046391623556252,17.785237743301643,10.63291442757112,10.934874651661039,A1,B0,C3,D3,E1,F1,G3,H4
6.91512920895303,6.416564346636389,14.681392681490555,12.520774794672748,8.939947877561142,5.351579843196323,9.368987573432406,6.965830770469316,7.734211842595951,12.59226488417769,8.579407705820786,4.644748661467194,6.385194546648584,16.800659938545838,6.15900706228598,5.547865499927339,A0,B0,C4,D1,E1,F2,G3,H0
8.004811167940435,10.247559578825994,14.311904697042234,13.302435824256403,8.978839437952749,5.1337537968450615,9.1720622782262,6.724938498258622,7.835888518441071,11.446497496570993,7.613381749917398,8.304774589723598,17.624404464638598,-1.3883421920817305,6.961896177710695,3.9949275015523567,A2,B0,C4,D1,E1,F1,G1,H0
5.73108330345809,7.48575229358143,11.125952905105898,11.774296150424847,11.005148536909687,15.70556347473315,15.921132128151125,10.645441116873103,6.973579243605293,14.551579970240965,7.900171439694367,7.683943409245317,5.4890659413981675,9.831448560970363,10.568802459760596,11.000112396902221,A0,B1,C1,D2,E1,F1,G2,H4
11.00363207830581,11.887126690013744,15.385719392579661,12.45222359147533,9.693293808941457,13.73092657761142,16.594588256775697,10.311305200011406,15.629947919711995,9.599132093729256,10.637409353663244,3.966261946850105,6.455107956640854,16.775602437505647,10.662932671974852,10.886151429106539,A3,B0,C5,D2,E0,F2,G3,H4
7.087130244474653,6.199205293145704,14.091445011501305,12.739842309485214,10.39692828283256,12.867313343327597,9.462286167448212,6.636465085646008,6.178954118780434,12.727079970813875,7.648484290548291,4.7117113823027665,16.210827474342757,-1.1298007134559669,10.589007576386539,11.041872660817264,A0,B0,C5,D1,E1,F2,G1,H4
9.743566656887296,12.10593831157814,14.540506178737926,18.262808677129676,13.976861868997743,10.072861955711486,9.690778886320286,6.777694660049222,7.462208317763643,11.004477784007339,7.412008640174062,8.96331169633547,11.352916497791176,-1.0701945107808766,7.239065915766804,10.372178111837602,A2,B2,C2,D1,E1,F1,G0,H1
5.874794566559864,7.501868123613677,13.555567095963305,14.195172926126606,13.928623798636803,10.175142700635108,9.081209838337829,6.0434657224492065,6.603316037355867,12.585420428432725,5.979140626093169,7.452002763471635,12.202350195018775,0.18778501763370148,8.420464440127152,5.013554106564602,A0,B0,C2,D1,E1,F2,G0,H2
6.691774789599843,6.967138278367442,14.80945895181299,18.108622232072406,13.879208695883849,10.651359328665023,9.746203369600854,6.664563529550238,16.171214063123106,9.241949542163244,9.236471179618276,4.650843175633198,9.679481878032787,-1.2335138226661535,10.701546946860304,10.900443387019068,A0,B2,C2,D1,E0,F2,G0,H4
6.668618129531492,7.145867521460798,14.9382464727667,12.278933554860366,10.945661118051502,15.43675042478373,8.012002621795062,11.128420954524099,7.3207364597241105,13.368137324860747,6.603827967045188,8.061958461544437,16.254698514947833,-0.7121936875299144,10.631194358474492,10.93867032948983,A0,B0,C1,D0,E1,F1,G1,H4
14.158826407305375,5.310240965291032,14.128118835092833,18.11346934471276,6.324395129614638,7.105580419123503,11.397615391984743,7.5174597578223095,15.923943681554618,9.06180612419655,8.608550193769917,7.0932307642845736,10.972424234173062,0.09075659591320437,8.63965297132928,5.221885048089964,A1,B2,C0,D3,E0,F1,G0,H2
11.12039252666451,10.534680678843227,14.165521341561568,12.81837648729456,13.972512956147694,10.280362536562057,9.41040563708713,6.3055085504325925,7.30965765372432,11.199879734948453,15.088884387464272,10.19873417060941,17.448765363075914,-0.8701853330166245,9.970425530617305,6.376452814010935,A3,B0,C2,D1,E1,F0,G1,H2
16.239858678553333,4.014582869724585,10.888405962408124,10.647515358034092,10.314410713879845,13.457763314134407,9.470121768773057,6.822789097737527,15.339702411327062,9.896029817472165,8.493001024852108,6.001612331032084,16.57100578156389,-0.6313131541607636,10.501592478960395,11.080839219949317,A1,B1,C5,D1,E0,F2,G1,H4
7.8447428438397155,10.842751827128286,14.270405145211685,12.659865602853632,9.99017120022205,13.829851632486925,5.1931083470369055,9.639507709733405,15.435284316086895,9.373816879056577,8.816183586308078,2.892153370251105,16.654433463317684,-0.12785968428136096,9.609995804703944,6.334658916983979,A2,B0,C5,D0,E0,F2,G1,H2
5.814593068357942,11.068825788540378,14.178247533091024,8.915775597373223,9.117873386689599,3.915158602596639,16.412641779406492,10.49139697204236,8.740416879936278,11.142543839053054,7.099000849245304,5.3963141510618575,7.8956723608275174,10.708695903674188,7.92240323921037,9.863580501163694,A4,B1,C4,D2,E1,F2,G2,H1
7.299939330597804,10.485989628424253,15.024789014203716,16.894149697189167,10.612655459949664,15.52101545103688,9.039323815698252,6.481340552448419,5.539866910345723,13.575723636752606,15.27892651479127,10.425913460638196,11.326220473735562,0.2612876356945977,10.44160362921618,11.170350519829805,A2,B2,C1,D1,E1,F0,G0,H4
6.404031580267185,10.857951764801557,15.509547122116391,11.043615779768595,9.681957026283063,5.1753995362699765,4.101495141172907,7.974386046634677,7.519267931186091,14.030043315084288,12.333014648291085,9.95253155192799,6.274903831453176,16.91209410139625,10.546742584566893,11.01204605541181,A4,B0,C4,D0,E1,F0,G3,H4
4.959434615857319,12.270594245962167,11.076675822508466,9.713564263621949,15.545598431489644,13.177607261383724,12.479936326772556,8.643425564185957,16.028149060261818,9.127540442967618,8.589407855151451,5.491871485301127,12.78651316460733,0.4149924789059744,5.487221880803297,11.549112115882584,A4,B1,C3,D3,E0,F2,G0,H1
10.990434168779128,11.133532444227235,14.011353487228599,17.38917517967301,6.643560983215593,6.3703228429930805,11.774480398466133,8.441708015375463,16.146400605890882,9.303659123789561,13.511036421999329,12.013501174423403,6.6348083749395945,16.975002220317812,8.788407866176241,5.550148050120868,A3,B2,C0,D3,E0,F0,G3,H2
12.87974812109535,12.642743656482544,11.51731290652888,9.975089724889113,13.736056230770357,10.558468696701857,16.556009302522778,11.162290334320105,5.954410226240594,14.41970065982467,7.850892436669119,5.4833629947339935,6.7566257360171695,16.671417299603473,9.67966285126209,5.722978021343183,A3,B1,C2,D2,E1,F2,G3,H2
9.439993931429981,9.85312959898766,14.160946270639787,11.318506857814866,10.797114422800476,16.02489342976467,9.598762272377764,7.097645476164723,16.3603824064954,8.756976347797762,8.231658164249499,5.077326379747602,6.084752548104178,16.320943438670522,14.776344646330795,10.255266136243335,A3,B0,C1,D1,E0,F2,G3,H3
15.462692975500824,4.710919906949787,11.466107419312113,9.48205508648909,15.23857875479552,13.351774449517148,9.138413938010233,6.2857828942077605,8.174319752180521,12.031719531594536,6.802566983189817,9.242126531987148,6.417077067724311,16.213121338098208,9.931136241553906,6.295492651353379,A1,B1,C3,D1,E1,F1,G3,H2
7.982463594266957,10.261577963760383,15.301992173340905,17.33852076968678,13.785083842027753,10.578454902422934,6.019889731500593,11.245936613038216,16.035008962138434,9.338825441137288,8.287572482694557,7.9024380021502845,7.600797872558918,9.879222840548671,10.517240365002113,11.043638148378957,A2,B2,C2,D0,E0,F1,G2,H4
12.666440941929533,12.97973697566765,11.269958684170149,8.318538100829326,14.776562712179187,12.85267226108106,16.135910370970485,10.809408378590634,15.793659176510332,9.337102057847405,6.024356994412448,8.487987313093763,5.884563032857296,16.045207746113633,10.667581476091684,10.886812225166958,A3,B1,C3,D2,E0,F1,G3,H4
14.468546177024185,5.610828080714059,11.202063745092712,10.465334034135926,8.788588218250412,4.5457819227433935,17.29191513725501,10.025576931288784,6.8864945822083525,13.029185531426457,8.194576755529782,3.913273873021235,10.398286915329637,-0.4102431636717979,10.396112043269515,6.782180768001518,A1,B1,C4,D2,E1,F2,G0,H2
14.135393414394667,5.775007975238947,15.452206279445292,16.818895195192855,14.03725515008003,10.591378450805658,15.829716793035278,10.812969711213011,8.68004273737297,12.905603611053381,14.577651186457505,10.130686666987918,7.412766211161016,17.15102348159731,16.158994095894244,9.485877183813177,A1,B2,C2,D2,E1,F0,G3,H3
6.424513105775128,10.748846740095551,13.487920669311881,12.569057372154155,10.649929531150553,12.659723962956429,15.29738774244364,11.372540757138387,15.706711470087294,9.298091829341027,7.700114875452467,5.9412865968253925,8.423698214418025,11.35317322785132,8.145791014430106,9.411600882483103,A4,B0,C5,D2,E0,F2,G2,H1
15.174640918031608,4.987662074843872,14.574316525069126,17.337986624795988,13.65264460798564,10.595673313722964,9.406866964224019,6.732019623894763,7.163366782100388,13.06036133027149,9.436926294764449,5.142721764460469,11.499372117722745,-0.7904726465850145,5.631276159642353,5.288968432839781,A1,B2,C2,D1,E1,F2,G0,H0
7.616652972907338,10.092181916620175,10.881731266256542,10.120955676005632,8.869535034878476,5.434226360393107,11.677962832802214,7.874813987713416,15.627328492084837,9.036085784397716,8.491865777240301,3.3115552362745695,16.40029124994484,-1.0231426224390054,5.985887209874128,11.837776097629176,A2,B1,C4,D3,E0,F2,G1,H1
5.925176278185058,10.583140149008068,15.131567662474751,18.41944463995993,8.379132070317846,5.502761441815224,5.8906993639943614,9.522345317473476,5.9301317098049875,13.851104758036607,13.169123795138777,11.229369968120963,6.035460302063309,16.628240545834892,7.835864555078336,4.309829844862287,A4,B2,C4,D0,E1,F0,G3,H0
5.8316508795752,7.2861038432307135,14.965100383063414,12.599076237881468,7.110318548780603,7.1385710200019155,17.347223348556135,10.254570862401527,7.246620118399916,12.383953207544339,7.516107766867717,5.760834914422334,8.790713229674184,11.2986863961642,10.350692727423457,11.120188584505213,A0,B0,C0,D2,E1,F2,G2,H4
11.220843134938516,12.295261964480915,11.427873085395618,10.953392676336188,10.824604173414674,15.584490227737474,10.139325671832095,7.119727107002621,6.499386491159575,13.028358240199347,7.583988340320777,5.784127213603026,10.88992354024917,0.8841816832394543,9.417360161146224,5.7983392454717935,A3,B1,C1,D1,E1,F2,G0,H2
14.571344452881375,6.429254661351362,15.42354673657734,17.52884253160089,9.91502136824282,4.102946936747867,12.10523960408974,8.49824024185056,7.506844936915313,11.936893250733904,6.727655480120706,6.036883879050651,10.471777476722362,0.7354699286505211,10.687261985937912,10.953215767052471,A1,B2,C4,D3,E1,F2,G0,H4
15.232742323372786,5.831981342299862,13.705346473470144,18.586606768508002,15.104798366248966,13.22146257703904,15.464857541953526,11.227625637044737,5.348883426756856,14.957173655103375,7.4888669148280345,6.015106063873311,16.756371356281214,-1.254523460199369,9.995468840256894,6.090090208436594,A1,B2,C3,D2,E1,F2,G1,H2
5.448183137006113,12.021735179051314,15.423949813791134,13.54842895000774,14.100059876233349,10.23636758250293,14.090148249172449,12.42808497934767,15.942963199025476,9.994517657491336,9.015460458776275,5.160845133473061,7.523696117034706,16.793958196428466,10.841175315886018,10.706960102480704,A4,B0,C2,D2,E0,F2,G3,H4
11.939658959466188,12.174117688544614,12.312956008282265,10.304590069423453,10.30896198537516,13.674189835822434,11.732248409528115,8.240552383098908,15.366705937909787,9.475440790162287,7.584552833229643,5.70098827604674,11.459199634828188,1.4010173596199866,9.255082639163827,6.074046838473921,A3,B1,C5,D3,E0,F2,G0,H2
7.980910011174272,9.867929086384324,15.787290036404874,17.949455021808156,13.737938482248914,10.638698669270509,9.131042571558751,6.441395781927517,8.733516770404048,13.38123673158468,8.099026026753089,7.35397146232151,6.4223306265002895,17.26524386458447,10.618085449994604,10.906960102256997,A2,B2,C2,D1,E1,F1,G3,H4
10.859036805670707,11.130258356030462,13.295011114019506,13.270804914275448,7.526916327229142,7.410230376094957,12.348967600643954,8.367171246993149,16.442196138000405,9.446072750928126,8.486526740696052,4.2262347587908735,16.813620973470098,-0.6511493579216715,10.568661129139992,11.076119354189196,A3,B0,C0,D3,E0,F2,G1,H4
10.285060878235656,10.299666208735824,15.654509259181232,17.364008873725172,8.466366081161032,5.850599191108785,9.034920355800619,6.376758731046718,16.732866970339785,8.706355161039331,14.36270567853801,10.216662276099838,11.881531595099347,1.1075321022814664,10.530783073390506,11.050286962728462,A3,B2,C4,D1,E0,F0,G0,H4
5.1732450747807555,7.95007108919497,15.256594549942895,11.749163023418564,15.259138698191595,13.358253935090367,9.631200731205057,6.84236884142992,15.86065563500973,9.26755371382891,6.723527609929753,7.480221946253374,6.250237321685291,15.600898423446074,10.512335329547364,11.011419042559263,A0,B0,C3,D1,E0,F1,G3,H4
7.308099935527082,9.36985263306024,11.776922091640143,9.942048488372826,14.137497762718615,10.180761062547571,9.472061045965056,7.390207917883207,15.444870947364453,9.653887858518626,8.363659361750809,7.951713999012479,16.28057995894556,-1.5467092988162328,10.506484447535453,11.063015293854463,A2,B1,C2,D1,E0,F1,G1,H4
6.344031650738647,6.67571136415524,11.88553444613236,10.22110542259246,15.272932462063967,13.113548838093376,9.754189098582929,6.403131655132017,15.34706308574986,9.556440237390737,10.02449668160012,4.594709397485147,10.906422440189672,-0.11280694188542402,15.918012012194927,9.789584176747276,A0,B1,C3,D1,E0,F2,G0,H3
5.862223711323506,11.596593450314796,11.079579983212497,9.608761033295718,13.888803372316325,10.319478413293464,8.906851674686264,6.563908923965188,15.818975447248258,9.059787314010174,7.431297638412457,7.996608747937873,6.173298174185207,16.633914322772007,8.941041156214403,5.465124228754224,A4,B1,C2,D1,E0,F1,G3,H2
10.759551774488797,11.357370789074613,11.606946095494884,10.707167838321585,11.116154728999767,13.099251938514607,6.471992597877923,9.894461048547145,15.647609662621324,9.300491046402485,6.288783616184259,6.7646908305884805,16.351501462341446,-0.8703755863869922,5.515566593451504,5.5060125845124555,A3,B1,C5,D0,E0,F2,G1,H0
15.039829882036395,5.1919951915404745,14.223839488365874,13.498749896135886,13.752857696064329,10.525417078380578,5.173281671503163,9.143178594113902,16.37258173751215,9.312024839913251,8.9974053592702,5.9405037393563225,7.186951785924959,10.345101776758113,15.518307063256442,9.9261914024124,A1,B0,C2,D0,E0,F2,G2,H3
10.432628255718141,11.054887858678732,12.45608196927109,9.188047886543051,13.91917990144638,10.354121815736292,9.535017196285326,6.902441507854979,16.259148599730374,9.169670002803118,6.9353515608187255,5.096183132247617,5.736782432677557,11.736575090188039,9.329120150173784,6.1213368110709645,A3,B1,C2,D1,E0,F2,G2,H2
11.435456017991195,11.70832084963974,11.126566208131905,9.605958975663931,10.196901907598873,3.9718444720051513,8.947837469959213,6.335351837742157,7.326892078206604,12.813425914779124,13.877402515791367,9.803978674554656,16.673502553619393,-0.5534383809260981,9.259386891485066,5.8668920811558305,A3,B1,C4,D1,E1,F0,G1,H2
5.803365479674152,10.948439756312013,14.734085096583373,11.959222374911633,13.971964950825134,10.71494134183888,9.498048273942427,6.948288055694118,16.38572984671433,8.560557764327266,7.133198372824777,7.7008569099133215,5.145888573964472,11.495964692173578,7.2049690233742725,10.347565522682169,A4,B0,C2,D1,E0,F1,G2,H1
5.948393712052895,11.371809060614543,16.244016430132962,16.20153725049689,10.563334993508946,15.3895186028706,17.074688924989346,9.685130704259187,16.701806031969372,8.811472821528525,8.567798910919109,4.751899194662054,8.068058093806233,10.661713925694745,7.2498756326711336,9.970973773186033,A4,B2,C1,D2,E0,F2,G2,H1
5.645743524300755,11.020307690034604,13.557865256792972,13.123763702703002,14.750519335883565,13.434537630619712,9.562971492363008,6.672721222384714,6.124049181660018,13.971601087108594,9.53342071595025,4.748608298286367,11.418519900921586,-0.17993305673955462,9.693395109422221,6.132927725979142,A4,B0,C3,D1,E1,F2,G0,H2
